-697.577141526 0.0
695.732668023 0.0
692.778911983 0.0
689.554790617 0.0
686.063263458 0.0
682.307536502 0.0
678.291059585 0.0
674.017523576 0.0
-673.796776755 0.0
669.490857405 0.0
664.715224922 0.0
659.695021606 0.0
654.434871115 0.0
-650.125483757 0.0
648.939621699 0.0
643.214342464 0.0
637.264319497 0.0
631.09505186 0.0
-626.577263855 0.0
624.712247446 0.0
618.1218187 0.0
611.3298782 0.0
604.342734097 0.0
-603.160678058 0.0
597.166885407 0.0
589.809017147 0.0
582.275995303 0.0
-579.878827157 0.0
574.574861617 0.0
566.712828188 0.0
558.697271848 0.0
-556.729042925 0.0
550.535728327 0.0
542.235886161 0.0
533.805580332 0.0
-533.702219526 0.0
525.25278563 0.0
516.585609694 0.0
-510.781655633 0.0
507.812285744 0.0
498.941164959 0.0
489.980708508 0.0
-487.941178811 0.0
480.93947921 0.0
471.826132836 0.0
-465.142144633 0.0
462.649409035 0.0
453.418121909 0.0
444.141150241 0.0
-442.32855661 0.0
434.827427417 0.0
425.485931052 0.0
-419.418832462 0.0
416.12567239 0.0
406.755685505 0.0
397.385016389 0.0
-396.291107678 0.0
388.02271197 0.0
378.67780917 0.0
-372.754830761 0.0
369.35932405 0.0
360.076241172 0.0
350.837503241 0.0
-348.48928903 0.0
341.652001144 0.0
332.528564471 0.0
323.475952631 0.0
-322.885912228 0.0
314.502846643 0.0
305.6178417 0.0
296.829440598 0.0
-294.507907125 0.0
288.146048096 0.0
279.575966277 0.0
271.12739098 0.0
262.808409335 0.0
-257.3441044 0.0
254.626998437 0.0
246.591025177 0.0
238.708247218 0.0
230.986315099 0.0
-222.240466568 37.8270540142
-222.240466568 -37.8270540142
223.432775411 0.0
-214.049084531 58.161013677
-214.049084531 -58.161013677
-206.037680075 71.7648245677
-206.037680075 -71.7648245677
216.05507496 0.0
-198.207131255 82.1123809961
-198.207131255 -82.1123809961
-190.557525173 90.3785658903
-190.557525173 -90.3785658903
208.860565818 0.0
-183.088376176 97.1407064035
-183.088376176 -97.1407064035
-203.875769431 0.0
-175.798801051 102.737256924
-175.798801051 -102.737256924
201.856511083 0.0
-168.687644517 107.388947641
-168.687644517 -107.388947641
-161.753563154 111.25050088
-161.753563154 -111.25050088
195.050091173 0.0
-154.995079304 114.436190729
-154.995079304 -114.436190729
-148.410615054 117.033830705
-148.410615054 -117.033830705
188.448410383 0.0
-141.998513685 119.113029978
-141.998513685 -119.113029978
-183.801026649 0.0
182.058503393 0.0
-135.757053601 120.730360919
-135.757053601 -120.730360919
-129.684457858 121.932748873
-129.684457858 -121.932748873
175.887341361 0.0
-123.77890124 122.759783043
-123.77890124 -122.759783043
-172.854070257 0.0
-118.038515996 123.245343418
-118.038515996 -123.245343418
169.941837139 0.0
-112.46139689 123.418777943
-112.46139689 -123.418777943
-165.014419359 0.0
164.228849092 0.0
-107.045605918 123.305774563
-107.045605918 -123.305774563
-101.78917686 122.929020636
-101.78917686 -122.929020636
-158.836282666 0.0
158.755182929 0.0
-96.690119761 122.308710623
-96.690119761 -122.308710623
-153.70396808 0.0
153.527590883 0.0
-91.7464253582 121.462943308
-91.7464253582 -121.462943308
-149.292403081 0.0
148.552767522 0.0
-86.9560694664 120.408037045
-86.9560694664 -120.408037045
-145.409220235 0.0
-82.3170173025 119.158783216
-82.3170173025 -119.158783216
143.837341454 0.0
-141.932158627 0.0
-77.8272277379 117.728652416
-77.8272277379 -117.728652416
139.38786218 0.0
-138.779227209 0.0
-73.4846574635 116.12996396
-73.4846574635 -116.12996396
-135.892804557 0.0
135.21078139 0.0
-69.2872650555 114.374026634
-69.2872650555 -114.374026634
-133.230646243 0.0
131.312428124 0.0
-130.760636789 0.0
-65.2330149326 112.471256605
-65.2330149326 -112.471256605
-128.457650611 0.0
127.69897736 0.0
-61.3198812 110.431277031
-61.3198812 -110.431277031
-126.30161718 0.0
124.376411848 0.0
-124.276281768 0.0
-57.5458513773 108.263002874
-57.5458513773 -108.263002874
-122.368376301 0.0
121.350477331 0.0
-120.567039915 0.0
-53.9089300096 105.974713618
-53.9089300096 -105.974713618
-118.863397805 0.0
118.62663167 0.0
-117.250244779 0.0
116.209988849 0.0
-115.721800765 0.0
-50.4071421656 103.574116062
-50.4071421656 -103.574116062
-114.273517249 0.0
114.105259276 0.0
-112.901920399 0.0
112.316688287 0.0
-111.604480733 0.0
-47.0385368235 101.06839888
-47.0385368235 -101.06839888
110.84799512 0.0
-110.379501789 0.0
109.702314922 0.0
-109.22602199 0.0
108.882146483 0.0
108.38930831 0.0
-108.143725156 0.0
-43.8011901502 98.4642803172
-43.8011901502 -98.4642803172
-107.13285604 0.0
-106.194138135 0.0
-105.328691676 0.0
-104.537950526 0.0
-40.6932086777 95.7680501235
-40.6932086777 -95.7680501235
-103.823577347 0.0
-103.187377199 0.0
-102.631210441 0.0
-102.156906529 0.0
-101.766180873 0.0
-101.460557416 0.0
-101.241299842 0.0
-101.109354313 0.0
-37.7127323814 92.9856066338
-37.7127323814 -92.9856066338
-34.8579376639 90.1224897224
-34.8579376639 -90.1224897224
-32.127040248 87.1839102453
-32.127040248 -87.1839102453
-29.5182979834 84.1747764764
-29.5182979834 -84.1747764764
-27.0300135667 81.0997179604
-27.0300135667 -81.0997179604
-24.6605371797 77.9631071372
-24.6605371797 -77.9631071372
-22.4082690441 74.7690790397
-22.4082690441 -74.7690790397
-20.2716618945 71.5215493199
-20.2716618945 -71.5215493199
-18.2492233681 68.2242308205
-18.2492233681 -68.2242308205
-16.3395183112 64.8806488799
-16.3395183112 -64.8806488799
-14.5411709994 61.4941555301
-14.5411709994 -61.4941555301
-12.8528672706 58.067942727
-12.8528672706 -58.067942727
-11.2733565671 54.6050547339
-11.2733565671 -54.6050547339
-9.80145388495 51.1083997618
-9.80145388495 -51.1083997618
-8.43604162732 47.5807609593
-8.43604162732 -47.5807609593
-7.17607135761 44.0248068321
-7.17607135761 -44.0248068321
-6.02056545031 40.4431011623
-6.02056545031 -40.4431011623
-4.96861863551 36.8381124898
-4.96861863551 -36.8381124898
-4.0193994339 33.212223213
-4.0193994339 -33.212223213
-3.17215147916 29.5677383552
-3.17215147916 -29.5677383552
-2.42619472444 25.9068940437
-2.42619472444 -25.9068940437
-1.78092653031 22.2318657393
-1.78092653031 -22.2318657393
-1.23582263128 18.5447762536
-1.23582263128 -18.5447762536
-0.790437978639 14.8477035864
-0.790437978639 -14.8477035864
-0.444407457284 11.1426886131
-0.444407457284 -11.1426886131
-0.197446474893 7.43174265156
-0.197446474893 -7.43174265156
-0.0493514217354 3.71685493231
-0.0493514217354 -3.71685493231
4.2228425151e-14 0.0
